,Processor,Screen Size(inch),RAM(GB),Graphics Card,brand,SSD(GB),HDD(GB),link,OS,Normal,price EG,store
1033,intel i77700h,17.3,64.0,intel i7,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKR7,2,1,54075.22700946388,new egg
1034, intel xeon e31535m,17.3,64.0,quadro p4000 8gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRB3,2,1,89804.94516249595,new egg
1035,xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,500.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV02,2,1,60843.90032416871,new egg
1036,intel i77700h,17.3,16.0,intel i7,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKH4,2,1,36691.202649293,new egg
1037, intel xeon e31535m,17.3,32.0,quadro p3000 6gb gpu,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPZ7,2,1,75324.42274333232,new egg
1039,intel i77700h,17.3,32.0,intel i7,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKR1,2,1,48286.716770385705,new egg
1040,intel i77700h,17.3,16.0,intel i7,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRS4,2,1,49248.38620307601,new egg
1041,xeon e31505m,17.3,16.0,quadro p3000 6gb gpu,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT56,2,1,63728.90862223962,new egg
1042,intel core i7,15.6,32.0,nvidia quadro p1000,visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p52-thinkpad/p/1TS-000E-0B2P7,2,1,56960.23530753479,new egg
1043,xeon e31535m,17.3,32.0,quadro p4000 8gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BU04,2,1,78227.9246843396,new egg
1045,xeon e31535m,17.3,8.0,quadro p4000 8gb gpu,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTT5,2,1,68555.74942862749,new egg
1047, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSF2,2,1,58902.06781585176,new egg
1048, intel xeon e31505m,17.3,16.0,quadro p3000 6gb gpube ,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BY41,2,1,48286.716770385705,new egg
1049, intel xeon e31535m,17.3,16.0,quadro p3000 6gb gpu,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPY3,2,1,69535.91250425416,new egg
1050, intel xeon e31535m,17.3,32.0,quadro p4000 8gb,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNW8,2,1,99458.62677527168,new egg
1051,xeon e31535m,17.3,16.0,quadro p4000 8gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BVJ8,2,1,78227.9246843396,new egg
1052,intel i77700h,17.3,8.0,intel i7,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKG6,2,1,38614.541514673605,new egg
1053, intel xeon e31505m,17.3,32.0,quadro p3000 6gb,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSG4,2,1,57940.398383161446,new egg
1054, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,500.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPT3,2,1,56978.72895047114,new egg
1055,xeon e31535m,17.3,64.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTS7,2,1,75324.42274333232,new egg
1056, intel xeon e31535m,17.3,32.0,quadro p4000 8gb,visit,512.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNW4,2,1,77247.76160871294,new egg
1057,xeon e31505m,17.3,16.0,quadro p3000 6gb gpu,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BUW5,2,1,58902.06781585176,new egg
1058, intel xeon e31535m,17.3,64.0,quadro p4000 8gb gpu,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNR3,2,1,78227.9246843396,new egg
1059, intel xeon e31535m,17.3,64.0,quadro p4000 8gb gpu,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BR85,2,1,84016.43492341776,new egg
1060, intel xeon e31535m,17.3,64.0,quadro p3000 6gb gpu,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNC9,2,1,77247.76160871294,new egg
1061,intel i77700h,17.3,16.0,intel i7,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRR8,2,1,45383.21482937844,new egg
1062,intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPU9,2,1,55998.56587484449,new egg
1065, intel xeon e31505m,17.3,64.0,quadro p3000 6gb gpu,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPS1,2,1,68555.74942862749,new egg
1066, intel xeon e31535m,17.3,32.0,quadro p3000 6gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNA8,2,1,62767.23918954932,new egg
1067, intel xeon e31535m,17.3,16.0,quadro p4000 8gb gpu,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BR57,2,1,68555.74942862749,new egg
1068, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSE4,2,1,50210.05563576632,new egg
1069, quadcore i58250u,17.3,32.0,intel uhd graphics 6202,visit,2000.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HR2,1,1,34213.05449582184,new egg
1070, quadcore i58250u,17.3,8.0,intel uhd graphics 6202,visit,2000.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H57,2,1,27740.27946809864,new egg
1072, intel xeon e31535m,17.3,64.0,quadro p3000 6gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNC7,2,1,72420.92080232507,new egg
1073,intel i77700h,17.3,32.0,intel i7,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKU2,2,1,69535.91250425416,new egg
1075, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,512.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSN8,2,1,55036.89644215418,new egg
1076,intel i77700h,17.3,16.0,intel i7,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRS0,2,1,47306.55369475904,new egg
1077, quadcore i58250u,17.3,16.0,intel uhd graphics 6202,visit,2000.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HN4,2,1,32363.69020218664,new egg
1078,xeon e31505m,17.3,8.0,quadro p3000 6gb gpu,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT36,2,1,53113.55757677358,new egg
1079,xeon e31535m,17.3,64.0,quadro p4000 8gb gpu,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BVR3,2,1,87881.60629711533,new egg
1081, intel xeon e31535m,17.3,16.0,quadro p4000 8gb,visit,500.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRA1,2,1,74362.75331064203,new egg
1082, intel xeon e31505m,17.3,32.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPT9,2,1,62767.23918954932,new egg
1083, intel xeon e31535m,17.3,16.0,quadro p4000 8gb,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNW0,2,1,95611.94904451047,new egg
1084,xeon e31535m,17.3,16.0,quadro p4000 8gb,visit,500.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BU00,2,1,76286.09217602263,new egg
1085,core i77600u,15.6,8.0,quadro m520m,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p51s-thinkpad-workstation/p/1TS-000E-0CZS0,2,1,40685.82952354504,new egg
1086, intel xeon e31505m,17.3,32.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPU1,2,1,64690.57805492993,new egg
1087,intel i77700h,17.3,16.0,intel i7,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKT2,2,1,45383.21482937844,new egg
1088, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BN28,2,1,53113.55757677358,new egg
1089, quadcore i58250u,17.3,32.0,intel uhd graphics 6202,visit,2000.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H89,2,1,31439.008055369035,new egg
1090, quadcore i58250u,17.3,8.0,intel uhd graphics 6201,visit,1000.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HA3,1,1,26815.597321281035,new egg
1091, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DES9,2,1,79189.59411702989,new egg
1092, intel xeon e31535m,17.3,32.0,quadro p4000 8gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNN8,2,1,72420.92080232507,new egg
1093, intel xeon e31535m,17.3,16.0,quadro p3000 6gb gpu,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPX3,2,1,58902.06781585176,new egg
1094, quadcore i58250u,17.3,8.0,intel uhd graphics 6205,visit,1000.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HE5,2,1,25890.91517446344,new egg
1095, intel xeon e31505m,17.3,64.0,quadro p3000 6gb,visit,512.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DEU1,2,1,72420.92080232507,new egg
1096,intel xeon,17.3,64.0,nvidia quadro p3000,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BN16,2,1,64690.57805492993,new egg
1097,intel core i5,17.3,32.0,intel uhd graphics 620,visit,0.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03GY1,1,1,25890.91517446344,new egg
1098,intel core i5,17.3,32.0,intel uhd graphics 620,visit,2000.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HJ3,2,1,32363.69020218664,new egg
1099,intel core i7,15.6,64.0,nvidia quadro p1000,visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p52-thinkpad/p/1TS-000E-0B2T5,2,1,61028.83675353223,new egg
1100,intel xeon,17.3,16.0,nvidia quadro p3000,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DES3,2,1,55036.89644215418,new egg
1101,intel xeon,17.3,8.0,nvidia quadro p4000,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNK8,2,1,75324.42274333232,new egg
1102,intel core i5,17.3,16.0,intel uhd graphics 620,visit,2000.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03GX4,2,1,27740.27946809864,new egg
1103,intel xeon,17.3,8.0,nvidia quadro p4000,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNV0,2,1,73382.59023501536,new egg
1104,intel xeon,17.3,64.0,nvidia quadro p3000,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNF1,2,1,70497.58193694445,new egg
1105,intel core i5,17.3,32.0,intel uhd graphics 620,visit,500.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H34,2,1,26815.597321281035,new egg
1106,intel xeon,15.6,64.0,nvidia quadro m2200,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06Y22,2,1,56960.23530753479,new egg
1107, intel xeon e31535m,17.3,32.0,quadro p4000 8gb gpu,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNN6,2,1,70497.58193694445,new egg
1108, intel xeon e31505m,17.3,64.0,quadro p3000 6gb gpube ,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZ49,2,1,55998.56587484449,new egg
1109, quadcore i58250u,17.3,8.0,intel uhd graphics 6201,visit,1000.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H54,2,1,25890.91517446344,new egg
1110,xeon e31535m,17.3,16.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTM5,2,1,64690.57805492993,new egg
1111,xeon e31535m,17.3,64.0,quadro p3000 6gb gpu,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTK1,2,1,74362.75331064203,new egg
1112, intel xeon e31505m,17.3,8.0,quadro p3000 6gbbe the ,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZ82,2,1,47306.55369475904,new egg
1113, intel xeon e31505m,15.6,64.0,quadro m2200m 4gb gpube,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06YP7,2,1,54925.93458453607,new egg
1114,xeon e31505m,17.3,64.0,quadro p3000 6gb gpu,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT80,2,1,66632.41056324689,new egg
1116, intel xeon e31505m,17.3,32.0,quadro p3000 6gbbe the ,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DEM2,2,1,56978.72895047114,new egg
1117,xeon e31505m,17.3,64.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV34,2,1,75324.42274333232,new egg
1118, intel xeon e31535m,17.3,32.0,quadro p4000 8gb gpu,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BR77,2,1,78227.9246843396,new egg
1119,core i77600u,15.6,8.0,quadro m520m,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p51s-thinkpad-workstation/p/1TS-000E-0CZ12,2,1,44754.43096954248,new egg
1120, intel xeon e31535m,17.3,8.0,quadro p4000 8gb,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNV2,2,1,93670.11653619351,new egg
1121, intel xeon e31505m,17.3,32.0,quadro p3000 6gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BN02,2,1,60843.90032416871,new egg
1122, intel xeon e31505m,17.3,64.0,quadro p3000 6gb,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BYJ6,2,1,67594.0799959372,new egg
1123, intel xeon e31535m,17.3,16.0,quadro p4000 8gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNM4,2,1,68555.74942862749,new egg
1126,xeon e31505m,17.3,64.0,quadro p3000 6gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT82,2,1,68555.74942862749,new egg
1127, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,512.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPV1,2,1,57940.398383161446,new egg
1128, intel xeon e31535m,17.3,64.0,quadro p4000 8gb gpu,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNR5,2,1,80151.2635497202,new egg
1129, intel xeon e31505m,15.6,16.0,quadro m2200m 4gbbe the,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06ZZ0,2,1,49840.18277703927,new egg
1130,xeon e31535m,17.3,8.0,quadro p3000 6gb gpu,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTF0,2,1,62767.23918954932,new egg
1131, intel xeon e31505m,17.3,16.0,quadro p3000 6gbbe the ,visit,500.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BY81,2,1,52151.88814408327,new egg
1132,intel e31535m,15.6,32.0,quadro m2200m 4gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06ZS0,2,1,60566.49568012343,new egg
1133,xeon e31535m,17.3,64.0,quadro p4000 8gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BW15,2,1,92708.4471035032,new egg
1134, intel xeon e31535m,17.3,16.0,quadro p4000 8gb,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNV8,2,1,75324.42274333232,new egg
1135,core i73630q,15.6,16.0,geforce gt650m discrete,visit,1000.0,0.0,https://www.newegg.com/p/1TS-000E-0D785,2,0,18493.45799992264,new egg
1136, intel xeon e31505m,17.3,64.0,quadro p3000 6gbbe the ,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZB1,2,1,83054.76549072747,new egg
1137,xeon e31535m,17.3,16.0,quadro p4000 8gb,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BU28,2,1,79189.59411702989,new egg
1138,xeon e31505m,17.3,32.0,quadro p3000 6gb,visit,512.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV28,2,1,67594.0799959372,new egg
1139, intel xeon e31505m,17.3,32.0,quadro p3000 6gb,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSP8,2,1,60843.90032416871,new egg
1141,core i73630q,8.1,8.0,geforce gt650m discrete,visit,250.0,0.0,https://www.newegg.com/p/1TS-000E-0D7J2,2,0,19972.9494348308,new egg
1142, intel xeon e31505m,17.3,8.0,quadro p3000 6gb gpube ,visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZ04,2,1,42479.71288837118,new egg
1143,intel xeon,15.6,32.0,nvidia quadro m2200,visit,500.0,0.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06Y33,2,1,46788.7316925412,new egg
1145, intel xeon e31505m,17.3,16.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPT1,2,1,55036.89644215418,new egg
1146,xeon e31535m,17.3,32.0,quadro p3000 6gb gpu,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BY21,2,1,75324.42274333232,new egg
1147,core i73630q,8.1,8.0,geforce gt650m discrete,visit,1000.0,0.0,https://www.newegg.com/p/1TS-000E-0D772,2,0,22192.186587193035,new egg
1148, intel xeon e31505m,17.3,32.0,quadro p3000 6gb,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSG6,2,1,62767.23918954932,new egg
1149,xeon e31535m,17.3,32.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BVA6,2,1,74362.75331064203,new egg
1150, quadcore i58250u,17.3,8.0,intel uhd graphics 6202,visit,2000.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HM1,1,1,30514.32590855144,new egg
1151,xeon e31505m,17.3,64.0,quadro p3000 6gb,visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV38,2,1,79189.59411702989,new egg
1152,xeon e31535m,17.3,16.0,quadro p4000 8gb gpu,visit,2000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTV9,2,1,81112.93298241051,new egg
1154, intel xeon e31535m,17.3,16.0,quadro p4000 8gb,visit,2000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRC3,2,1,97535.28790989108,new egg
1155, intel xeon e31505m,17.3,64.0,quadro p3000 6gb,visit,256.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPU7,2,1,74362.75331064203,new egg
1156, intel xeon e31505m,15.6,16.0,quadro m2200m 4gb gpube,visit,256.0,0.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06Y30,2,1,43737.28060804311,new egg
1157,xeon e31535m,17.3,32.0,quadro p3000 6gb gpu,visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTH4,2,1,66632.41056324689,new egg
